epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3
1,0.1,0.001,0.010000000000000002,2.534968582159886,438.4285000983286,0.0063564030428716785,0.438428516007588,6.35640284248855e-05,2.9734606632061955,0.17297732331751486,0.08333333333333333,2.4872984886169434,0.10924298760338091,2497.4537095309693,0.002463250398778466,2.4974538980654635,2.4632502024922312e-05,2.4974625182107637,22.861457315070453,0.00022548359913364334,22.861536223067105,22.238859137241278,26.089074404022163,1266.9575460831188
2,0.2,0.002,0.020000000000000004,2.499659894460655,108.44448878802038,0.0037321959864251996,0.21688898166773035,7.464391805891591e-05,2.716623557824481,0.08679725832565831,0.08333333333333333,2.485074758529663,0.06215104522765506,381.090151236083,0.001725715936837391,0.7621803340109694,3.451431361736508e-05,0.7621929722136327,12.2633550444591,0.0005553295763722313,12.263558391041881,17.9474033480462,16.061254608036112,291.3248095881713
3,0.3,0.003,0.03,2.490588748311422,47.725224202758476,0.00250686530970364,0.14317567238709192,7.520595739460142e-05,2.6338395543024586,0.057516873647489274,0.08333333333333333,2.4849069118499756,,,,,,,,,,14.099155304559126,11.629039371280374,117.4474757747683
4,0.4,0.004,0.04000000000000001,2.4871320745005256,24.77072963698185,0.0017385407685175565,0.09908292434545371,6.954162882202847e-05,2.586284614471068,0.03986618442616799,0.08333333333333333,2.4849069118499756,,,,,,,,,,10.779827378908246,8.643045981041125,54.88931640741542
5,0.5,0.005,0.05,2.483891455523939,15.451641936310391,0.0012777578151783235,0.07725820827607238,6.388789250965434e-05,2.56121357870184,0.031129418315210607,0.08333333333333333,2.4849069118499756,0.012668348992665812,63.46848608475795,0.000870583539919165,0.31734244603434303,4.352917499379521e-05,0.31735611363132926,25.050023978504587,0.0034360574546056398,25.051102856027946,8.170372038823192,6.474854514438807,31.70970008049077
6,0.6,0.006,0.06,2.4835543743304256,10.323577074914299,0.0009293820734637535,0.0619414652378752,5.576292479729557e-05,2.5455516090491552,0.024963104816010783,0.08333333333333333,2.4849069118499756,,,,,,,,,,6.385718436741788,5.00219669932958,19.582814920789815
7,0.7,0.006999999999999999,0.06999999999999999,2.485125601599426,7.4099413371947875,0.0007645402986745842,0.05186959127166185,5.3517820657227256e-05,2.5370487559477763,0.020893555262921675,0.08333333333333333,2.4849069118499756,,,,,,,,,,5.104369545967772,4.231627411768482,12.893827025533337
8,0.8,0.008,0.08000000000000002,2.484116303941264,6.298464997910386,0.000688363793003493,0.05038772165942008,5.5069101729991094e-05,2.5345591427742304,0.0203061308687996,0.08333333333333333,2.4849069118499756,,,,,,,,,,4.18459518846259,3.27647078427103,11.434329121945852
9,0.9,0.009000000000000001,0.09000000000000001,2.4848628278033047,4.262592580765742,0.0005103645404881321,0.038363331566579166,4.593281012254173e-05,2.5232720929045684,0.015457297661238179,0.08333333333333333,2.4849069118499756,,,,,,,,,,3.554700102124895,2.7344127374343743,6.498665060315814
10,1.0,0.01,0.1,2.4851509191083005,4.316744275019214,0.00038621194654326886,0.04316744093884187,3.8621195275475764e-05,2.5283569838216917,0.01738568945729065,0.08333333333333333,2.4849069118499756,0.003368235564968359,11.429681408998505,0.0004213636191333132,0.11429681020732903,4.213636218998885e-05,0.11432199529824709,33.93373414736292,0.012509921404616686,33.94121138297553,3.119168579886169,2.2781856996672496,7.5528784539941665
