seed,weight_source,epoch,optimization_train_loss,train_ba,val_ba,train_loss,val_loss,gain,q_l2,q_span
11,affine_w,1,0.91442209482193,0.7071298099597151,0.3988095238095238,0.9123087525367736,2.0874040126800537,0.1422740519046783,0.1707813441753387,0.0999998822808265
11,affine_w,2,0.9123087525367736,0.7132641700091696,0.4057539682539683,0.9086670279502868,2.050417900085449,0.1375099718570709,0.341634601354599,0.2001154571771621
11,affine_w,3,0.9086670279502868,0.7132641700091696,0.4057539682539683,0.9061116576194764,2.019300699234009,0.1334215998649597,0.5121757984161377,0.3001037240028381
11,affine_w,4,0.9061116576194764,0.7116301830810651,0.4057539682539683,0.9034859538078308,2.0114998817443848,0.1327151954174041,0.6821503639221191,0.3999406695365906
11,affine_w,5,0.9034859538078308,0.7116301830810651,0.4057539682539683,0.9004116058349609,2.019096612930298,0.1343084126710891,0.8515435457229614,0.4996623694896698
11,affine_w,6,0.9004116058349609,0.7116301830810651,0.4057539682539683,0.8973133563995361,2.034223794937134,0.1369999200105667,1.0204229354858398,0.5993454456329346
11,affine_w,7,0.8973133563995361,0.7116301830810651,0.4057539682539683,0.8944616913795471,2.051140785217285,0.1399173438549041,1.1888355016708374,0.6990760564804077
11,affine_w,8,0.8944616913795471,0.7116301830810651,0.4057539682539683,0.8917897939682007,2.063692092895508,0.1421779990196228,1.3567649126052856,0.7989190220832825
11,affine_w,9,0.8917897939682007,0.7116301830810651,0.4057539682539683,0.8890502452850342,2.0675036907196045,0.1431838572025299,1.5241103172302246,0.8989012837409973
11,affine_w,10,0.8890502452850342,0.7116301830810651,0.4057539682539683,0.8861625790596008,2.062731504440308,0.1429679691791534,1.6906898021697998,0.999006450176239
11,affine_w,11,0.8861625790596008,0.7196151380693497,0.3938492063492063,0.8832458257675171,2.052419900894165,0.1419523656368255,1.856274127960205,1.0991852283477783
11,affine_w,12,0.8832458257675171,0.7212491249974543,0.3938492063492063,0.8804293870925903,2.040405035018921,0.1406737715005874,2.020622491836548,1.1993858814239502
11,affine_w,13,0.8804293870925903,0.7212491249974543,0.3938492063492063,0.8777230978012085,2.0303783416748047,0.1396680027246475,2.183514356613159,1.2995562553405762
11,affine_w,14,0.8777230978012085,0.7212491249974543,0.3938492063492063,0.8750308156013489,2.024970769882202,0.1393346339464187,2.3447704315185547,1.399627685546875
11,affine_w,15,0.8750308156013489,0.7212491249974543,0.3938492063492063,0.8722721934318542,2.024999618530273,0.139807254076004,2.504263639450073,1.499587059020996
11,affine_w,16,0.8722721934318542,0.7212491249974543,0.3938492063492063,0.8694607615470886,2.029679536819458,0.1409712880849838,2.6619174480438232,1.5994549989700315
11,affine_w,17,0.8694607615470886,0.7212491249974543,0.3938492063492063,0.8666654229164124,2.037252426147461,0.1425611823797226,2.8176960945129395,1.699275255203247
11,affine_w,18,0.8666654229164124,0.7212491249974543,0.3938492063492063,0.8639340400695801,2.0453875064849854,0.1442300379276275,2.9715962409973145,1.7991008758544922
11,affine_w,19,0.8639340400695801,0.7212491249974543,0.3938492063492063,0.8612505197525024,2.0516011714935303,0.1456174254417419,3.1236438751220703,1.8989791870117188
11,affine_w,20,0.8612505197525024,0.7212491249974543,0.3938492063492063,0.8585609197616577,2.0540292263031006,0.1464582085609436,3.273895502090454,1.9989383220672607
11,affine_w,21,0.8585609197616577,0.729745086275047,0.3938492063492063,0.8558347225189209,2.052141666412353,0.1466781497001648,3.422437906265259,2.0989797115325928
11,affine_w,22,0.8558347225189209,0.729745086275047,0.3938492063492063,0.8530925512313843,2.046804428100586,0.1463993489742279,3.569386482238769,2.199079990386963
11,affine_w,23,0.8530925512313843,0.729745086275047,0.3938492063492063,0.8503744602203369,2.039797067642212,0.1458751857280731,3.714876651763916,2.299198627471924
11,affine_w,24,0.8503744602203369,0.7313174133190722,0.4007936507936507,0.8476959466934204,2.033188343048096,0.1454067975282669,3.859056234359741,2.3992903232574463
11,affine_w,25,0.8476959466934204,0.7313174133190722,0.4007936507936507,0.845035970211029,2.0287299156188965,0.1452555060386657,4.002081871032715,2.499317169189453
11,affine_w,26,0.845035970211029,0.7329199774216363,0.409126984126984,0.8423640131950378,2.027362823486328,0.1455659717321396,4.144114971160889,2.5992603302001958
11,affine_w,27,0.8423640131950378,0.7329199774216363,0.409126984126984,0.8396745324134827,2.029042959213257,0.1463341265916824,4.285323143005371,2.6991219520568848
11,affine_w,28,0.8396745324134827,0.7329199774216363,0.409126984126984,0.8369874954223633,2.0328757762908936,0.1474260836839676,4.425875186920166,2.7989230155944824
11,affine_w,29,0.8369874954223633,0.7329199774216363,0.409126984126984,0.834324061870575,2.037407398223877,0.1486243605613708,4.565935134887695,2.8986949920654297
11,affine_w,30,0.834324061870575,0.7329199774216363,0.409126984126984,0.8316847085952759,2.04102087020874,0.1496894508600235,4.7056565284729,2.998469352722168
11,affine_w,31,0.8316847085952759,0.7350406834533194,0.409126984126984,0.8290514349937439,2.042435646057129,0.1504333913326263,4.845170974731445,3.098267078399658
11,affine_w,32,0.8290514349937439,0.7382469974254491,0.409126984126984,0.8264114260673523,2.0411508083343506,0.1507822871208191,4.984582424163818,3.198093175888061
11,affine_w,33,0.8264114260673523,0.7382469974254491,0.409126984126984,0.82377028465271,2.037581205368042,0.150795042514801,5.123964309692383,3.297934055328369
11,affine_w,34,0.82377028465271,0.7382469974254491,0.409126984126984,0.8211429119110107,2.0328369140625,0.1506332159042358,5.263361930847168,3.397763729095459
11,affine_w,35,0.8211429119110107,0.7382469974254491,0.409126984126984,0.8185359835624695,2.0283024311065674,0.1505013555288314,5.402798175811768,3.497551441192627
11,affine_w,36,0.8185359835624695,0.7382469974254491,0.409126984126984,0.8159419894218445,2.025166749954224,0.1505786478519439,5.542283058166504,3.59727144241333
11,affine_w,37,0.8159419894218445,0.7382469974254491,0.409126984126984,0.8133499026298523,2.024064779281616,0.1509626656770706,5.681823253631592,3.6969094276428223
11,affine_w,38,0.8133499026298523,0.7414521256305773,0.409126984126984,0.8107588887214661,2.0249242782592773,0.1516441106796264,5.8214287757873535,3.79646635055542
11,affine_w,39,0.8107588887214661,0.7414521256305773,0.409126984126984,0.8081773519515991,2.0270495414733887,0.1525181829929351,5.961111068725586,3.895955801010132
11,affine_w,40,0.8081773519515991,0.7414521256305773,0.409126984126984,0.8056126236915588,2.0293705463409424,0.153423324227333,6.100882053375244,3.995396852493286
11,affine_w,41,0.8056126236915588,0.7430546897331415,0.409126984126984,0.8030624389648438,2.0308008193969727,0.1541960686445236,6.240747928619385,4.094807624816895
11,affine_w,42,0.8030624389648438,0.7430546897331415,0.409126984126984,0.8005194067955017,2.03061580657959,0.1547272652387619,6.380702495574951,4.1941986083984375
11,affine_w,43,0.8005194067955017,0.7461993438211917,0.409126984126984,0.7979812026023865,2.028701066970825,0.1549986153841018,6.520725727081299,4.293566703796387
11,affine_w,44,0.7979812026023865,0.7494673176774008,0.409126984126984,0.7954519391059875,2.025556325912476,0.1550835818052292,6.660782337188721,4.392899513244629
11,affine_w,45,0.7954519391059875,0.751039644721426,0.409126984126984,0.7929373979568481,2.022068977355957,0.1551149189472198,6.80082893371582,4.492177486419678
11,affine_w,46,0.7929373979568481,0.751039644721426,0.409126984126984,0.790436863899231,2.0191686153411865,0.1552335619926452,6.940818786621094,4.591671466827393
11,affine_w,47,0.790436863899231,0.751039644721426,0.409126984126984,0.7879458665847778,2.017496347427368,0.1555382907390594,7.080709457397461,4.691154479980469
11,affine_w,48,0.7879458665847778,0.751039644721426,0.409126984126984,0.7854622602462769,2.0172061920166016,0.156053826212883,7.22046947479248,4.790576457977295
11,affine_w,49,0.7854622602462769,0.751039644721426,0.409126984126984,0.7829883098602295,2.0179500579833984,0.1567274183034896,7.360074520111084,4.889942169189453
11,affine_w,50,0.7829883098602295,0.751039644721426,0.409126984126984,0.7805279493331909,2.019033193588257,0.1574526578187942,7.499507904052734,4.989262580871582
11,affine_w,51,0.7805279493331909,0.7584742852443017,0.409126984126984,0.7780808806419373,2.019679069519043,0.1581105291843414,7.638754844665527,5.088550567626953
11,affine_w,52,0.7780808806419373,0.7584742852443017,0.409126984126984,0.7756447196006775,2.019321918487549,0.1586140692234039,7.777798175811768,5.187811851501465
11,affine_w,53,0.7756447196006775,0.7584742852443017,0.409126984126984,0.7732175588607788,2.017812490463257,0.1589395403861999,7.916613578796387,5.287046432495117
11,affine_w,54,0.7732175588607788,0.760046612288327,0.3972222222222222,0.7708012461662292,2.0154473781585693,0.1591315567493438,8.055173873901367,5.386244773864746
11,affine_w,55,0.7708012461662292,0.760046612288327,0.3972222222222222,0.768398106098175,2.012824058532715,0.159281238913536,8.193445205688477,5.485392093658447
11,affine_w,56,0.768398106098175,0.761649176390891,0.3972222222222222,0.7660077810287476,2.010586977005005,0.159488096833229,8.331398010253906,5.584474086761475
11,affine_w,57,0.7660077810287476,0.761649176390891,0.3972222222222222,0.7636287212371826,2.009178876876831,0.1598213016986847,8.469010353088379,5.683479309082031
11,affine_w,58,0.7636287212371826,0.761649176390891,0.3972222222222222,0.7612599730491638,2.008688449859619,0.1602955162525177,8.606263160705566,5.782403469085693
11,affine_w,59,0.7612599730491638,0.761649176390891,0.3972222222222222,0.758902907371521,2.008845806121826,0.1608691811561584,8.743152618408203,5.881248474121094
11,affine_w,60,0.758902907371521,0.761649176390891,0.3972222222222222,0.7565588355064392,2.009148597717285,0.1614642888307571,8.87967300415039,5.980019569396973
11,affine_w,61,0.7565588355064392,0.7632831633189956,0.3972222222222222,0.7542274594306946,2.0090720653533936,0.1619992107152938,9.015826225280762,6.078722953796387
11,affine_w,62,0.7542274594306946,0.7685111507403793,0.3972222222222222,0.7519077062606812,2.0082809925079346,0.1624213904142379,9.151607513427734,6.177361011505127
11,affine_w,63,0.7519077062606812,0.7685111507403793,0.3972222222222222,0.7495992183685303,2.0067501068115234,0.1627266108989715,9.287013053894045,6.2759294509887695
11,affine_w,64,0.7495992183685303,0.7685111507403793,0.3972222222222222,0.7473030686378479,2.004756212234497,0.1629574447870254,9.42203140258789,6.374420166015625
11,affine_w,65,0.7473030686378479,0.7701451376684839,0.3972222222222222,0.7450199723243713,2.002737283706665,0.1631824672222137,9.556653022766112,6.472822189331055
11,affine_w,66,0.7450199723243713,0.771717464712509,0.3972222222222222,0.7427493929862976,2.00110411643982,0.1634663641452789,9.690865516662598,6.571125507354736
11,affine_w,67,0.7427493929862976,0.771717464712509,0.3972222222222222,0.7404908537864685,2.000072956085205,0.1638437658548355,9.824663162231444,6.669322967529297
11,affine_w,68,0.7404908537864685,0.771717464712509,0.3972222222222222,0.7382444143295288,1.999594449996948,0.1643073409795761,9.958041191101074,6.767412662506104
11,affine_w,69,0.7382444143295288,0.771717464712509,0.3972222222222222,0.736010730266571,1.999391198158264,0.164813831448555,10.091002464294434,6.865396499633789
11,affine_w,70,0.736010730266571,0.771717464712509,0.3972222222222222,0.7337899208068848,1.999091982841492,0.1653045117855072,10.22354507446289,6.9632768630981445
11,affine_w,71,0.7337899208068848,0.7765565798457418,0.3902777777777778,0.7315818071365356,1.9983892440795896,0.165730819106102,10.355669975280762,7.061056137084961
11,affine_w,72,0.7315818071365356,0.7765565798457418,0.3986111111111111,0.7293859124183655,1.9971685409545896,0.1660743206739425,10.487377166748049,7.158732891082764
11,affine_w,73,0.7293859124183655,0.7802122402231002,0.3986111111111111,0.7272027134895325,1.995540261268616,0.1663523018360138,10.618656158447266,7.2563018798828125
11,affine_w,74,0.7272027134895325,0.7817845672671254,0.3986111111111111,0.7250322699546814,1.9937773942947388,0.1666078418493271,10.74950122833252,7.353756904602051
11,affine_w,75,0.7250322699546814,0.7817845672671254,0.3986111111111111,0.7228748202323914,1.9921815395355225,0.1668891608715057,10.879902839660645,7.451089859008789
